id,model,dataset,included,m,n_clusters,entropy,norm_entropy,is_zero,correct,em,f1,confidence,is_unanswerable,qtype
5ad4f8255b96ef001a10a811,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad4f8255b96ef001a10a812,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
572a0f073f37b3190047867f,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.3076923076923077,-0.024266008152554766,False,squad2
572a0f073f37b31900478680,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a0f073f37b31900478681,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.1111111111111111,-0.0551679307781667,False,squad2
572a0f073f37b31900478682,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a0f073f37b31900478683,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5ad4e4425b96ef001a10a573,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad4e4425b96ef001a10a574,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5ad4e4425b96ef001a10a575,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad4e4425b96ef001a10a576,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572a10cd6aef051400155223,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.5454545454545454,-0.02158241640705818,False,squad2
572a10cd6aef051400155224,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a10cd6aef051400155225,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a10cd6aef051400155226,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5ad4f3a25b96ef001a10a758,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.07637014067427311,True,squad2
5ad4f3a25b96ef001a10a759,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad4f3a25b96ef001a10a75a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad4f3a25b96ef001a10a75b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad4f3a25b96ef001a10a75c,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.06740697407583947,True,squad2
572a12386aef051400155234,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a12386aef051400155235,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a12386aef051400155236,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572a12386aef051400155237,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5ad4eb355b96ef001a10a64c,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5ad4eb355b96ef001a10a64d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5ad4eb355b96ef001a10a64e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5ad4eb355b96ef001a10a64f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
572a135daf94a219006aa79f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a135daf94a219006aa7a0,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.4,-0.1349357822217948,False,squad2
572a135daf94a219006aa7a1,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572a135daf94a219006aa7a2,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.9999999999999971,0.49999999999999856,False,False,0.0,0.4210526315789474,-0.07148703130557503,False,squad2
5ad49d30ba00c4001a268dd4,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad49d30ba00c4001a268dd5,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad49d30ba00c4001a268dd6,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad49d30ba00c4001a268dd7,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.15361541645528204,True,squad2
5ad49d30ba00c4001a268dd8,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572a142e3f37b319004786b9,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a142e3f37b319004786ba,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a142e3f37b319004786bb,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.25,-0.06783608079528254,False,squad2
572a142e3f37b319004786bc,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5ad4c6775b96ef001a10a010,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5ad4c6775b96ef001a10a011,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5ad4c6775b96ef001a10a012,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5ad4c6775b96ef001a10a013,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57293b843f37b31900478133,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293b843f37b31900478134,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.8333333333333333,-0.02005718099673494,False,squad2
57293b843f37b31900478135,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293b843f37b31900478137,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e2a95378766001a0024af,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e2a95378766001a0024b0,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2a95378766001a0024b1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2a95378766001a0024b2,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2a95378766001a0024b3,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
57293bc91d0469140077919b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293bc91d0469140077919c,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.21687428072133721,False,squad2
57293bc91d0469140077919d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293bc91d0469140077919e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293bc91d0469140077919f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e2ba4378766001a0024b9,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2ba4378766001a0024ba,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2ba4378766001a0024bb,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e2ba4378766001a0024bc,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e2ba4378766001a0024bd,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57293c246aef051400154bb8,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293c246aef051400154bb9,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293c246aef051400154bbb,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a3e2dc0378766001a0024c3,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2dc0378766001a0024c4,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2dc0378766001a0024c5,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2dc0378766001a0024c6,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2dc0378766001a0024c7,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.11381322558488993,True,squad2
57293ca73f37b3190047815b,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
57293ca73f37b3190047815c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293ca73f37b3190047815d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293ca73f37b3190047815e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293ca73f37b3190047815f,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5a3e2f07378766001a0024cd,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e2f07378766001a0024ce,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e2f07378766001a0024cf,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e2f07378766001a0024d0,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e2f07378766001a0024d1,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
57293d116aef051400154bc8,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
57293d116aef051400154bc9,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293d116aef051400154bca,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e307f378766001a0024d7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e307f378766001a0024d8,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e307f378766001a0024d9,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e307f378766001a0024db,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57293d6d1d046914007791b7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293d6d1d046914007791b8,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293d6d1d046914007791b9,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293d6d1d046914007791ba,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293d6d1d046914007791bb,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a3e488b378766001a00253b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e488b378766001a00253e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e488b378766001a00253f,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57293e221d046914007791d5,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.5384615384615384,-0.04356806455324036,False,squad2
57293e221d046914007791d6,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293e221d046914007791d7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293e221d046914007791d8,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
57293e221d046914007791d9,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e3405378766001a0024e1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e3405378766001a0024e2,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e3405378766001a0024e3,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3405378766001a0024e4,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3405378766001a0024e5,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
57293e983f37b3190047818b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293e983f37b3190047818c,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
57293e983f37b3190047818d,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
57293e983f37b3190047818e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293e983f37b3190047818f,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.5925925925925926,-0.012406018545867425,False,squad2
5a3e3614378766001a0024eb,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.08940544122985254,True,squad2
5a3e3614378766001a0024ec,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e3614378766001a0024ed,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3614378766001a0024ee,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e3614378766001a0024ef,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
57293f353f37b3190047819b,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
57293f353f37b3190047819c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293f353f37b3190047819d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293f353f37b3190047819e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e3752378766001a0024f5,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.12037266556708737,True,squad2
5a3e3752378766001a0024f6,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e3752378766001a0024f7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e3752378766001a0024f8,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
57293f8a6aef051400154bdf,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57293f8a6aef051400154be0,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57293f8a6aef051400154be1,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.16666666666666666,-0.02615492449630747,False,squad2
5a3e3907378766001a0024ff,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.09445409788071918,True,squad2
5a3e3907378766001a002500,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3907378766001a002501,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e3907378766001a002502,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3907378766001a002503,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572940246aef051400154bec,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572940246aef051400154bed,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572940246aef051400154bee,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572940246aef051400154bef,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.5,-0.10367252493183976,False,squad2
5a3e3aa9378766001a002509,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3aa9378766001a00250a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3aa9378766001a00250b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e3aa9378766001a00250c,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.03618694593498467,True,squad2
5a3e3aa9378766001a00250d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
572940973f37b319004781a5,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572940973f37b319004781a6,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572940973f37b319004781a7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572940973f37b319004781a8,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a3e495c378766001a002545,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e495c378766001a002548,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e495c378766001a002549,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.9999999999999971,0.49999999999999856,False,False,0.0,0.0,-0.18598353508478738,True,squad2
572941273f37b319004781ad,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572941273f37b319004781ae,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572941273f37b319004781af,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572941273f37b319004781b0,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572941273f37b319004781b1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a3e3de4378766001a002513,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3de4378766001a002514,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3de4378766001a002515,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e3de4378766001a002516,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e3de4378766001a002517,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
57294209af94a219006aa201,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.125,-0.044858612727364085,False,squad2
57294209af94a219006aa202,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57294209af94a219006aa203,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.4,-0.010582553927624474,False,squad2
57294209af94a219006aa204,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.42857142857142855,-0.038652783456448736,False,squad2
5a3e40d1378766001a00251d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e40d1378766001a00251e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e40d1378766001a00251f,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e40d1378766001a002520,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e40d1378766001a002521,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57294279af94a219006aa209,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57294279af94a219006aa20c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57294279af94a219006aa20d,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.7499999999999999,-0.026187903184213327,False,squad2
5a3e42de378766001a002527,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e42de378766001a002528,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e42de378766001a00252b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572943ab1d04691400779219,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572943ab1d0469140077921b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572943ab1d0469140077921c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572943ab1d0469140077921d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a3e44ea378766001a002531,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e44ea378766001a002532,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e44ea378766001a002533,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e44ea378766001a002534,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e44ea378766001a002535,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572944e03f37b319004781e1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572944e03f37b319004781e2,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572944e03f37b319004781e4,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572944e03f37b319004781e5,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e582e378766001a00259f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e582e378766001a0025a0,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.1730071242674427,True,squad2
5a3e582e378766001a0025a1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e582e378766001a0025a3,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572945b11d0469140077922f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572945b11d04691400779231,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.4666666666666667,-0.12418102983028234,False,squad2
572945b11d04691400779232,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.45161290322580644,-0.09650090443091841,False,squad2
5a3e5697378766001a002595,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.1333289599292408,True,squad2
5a3e5697378766001a002596,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.1687709555851236,True,squad2
5a3e5697378766001a002597,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e5697378766001a002599,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.052801578633080784,True,squad2
572949306aef051400154c68,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572949306aef051400154c69,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572949306aef051400154c6a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572949306aef051400154c6b,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5a3e4a34378766001a00254f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e4a34378766001a002550,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e4a34378766001a002551,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e4a34378766001a002552,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e4a34378766001a002553,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57294baaaf94a219006aa26b,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.846153846153846,-0.06247590641400949,False,squad2
57294baaaf94a219006aa26d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e4c01378766001a002559,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e4c01378766001a00255a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e4c01378766001a00255b,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.1694939205040935,True,squad2
5a3e4c01378766001a00255c,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e4c01378766001a00255d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
57294e6b1d04691400779275,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57294e6b1d04691400779276,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57294e6b1d04691400779277,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a3e4e57378766001a002563,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e4e57378766001a002565,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e4e57378766001a002566,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5729506d6aef051400154cac,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.21052631578947367,-0.07766254322431412,False,squad2
5729506d6aef051400154cad,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729506d6aef051400154cae,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729506d6aef051400154caf,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5a3e5014378766001a002577,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a3e5014378766001a002578,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e5014378766001a002579,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a3e5014378766001a00257a,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a3e5014378766001a00257b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5729517d6aef051400154cc8,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5729517d6aef051400154cc9,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729517d6aef051400154cca,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
